TrackId,Name,Title
588,"Vamos Dançar","The Best of Ed Motta"
589,"Um Love","The Best of Ed Motta"
590,"Seis Da Tarde","The Best of Ed Motta"
591,"Baixo Rio","The Best of Ed Motta"
592,"Sombras Do Meu Destino","The Best of Ed Motta"
593,"Do You Have Other Loves?","The Best of Ed Motta"
594,"Agora Que O Dia Acordou","The Best of Ed Motta"
595,"Já!!!","The Best of Ed Motta"
596,"A Rua","The Best of Ed Motta"
597,"Now's The Time","The Essential Miles Davis [Disc 1]"
598,Jeru,"The Essential Miles Davis [Disc 1]"
599,Compulsion,"The Essential Miles Davis [Disc 1]"
600,"Tempus Fugit","The Essential Miles Davis [Disc 1]"
601,"Walkin'","The Essential Miles Davis [Disc 1]"
602,"'Round Midnight","The Essential Miles Davis [Disc 1]"
603,"Bye Bye Blackbird","The Essential Miles Davis [Disc 1]"
604,"New Rhumba","The Essential Miles Davis [Disc 1]"
605,Generique,"The Essential Miles Davis [Disc 1]"
606,Summertime,"The Essential Miles Davis [Disc 1]"
607,"So What","The Essential Miles Davis [Disc 1]"
608,"The Pan Piper","The Essential Miles Davis [Disc 1]"
609,"Someday My Prince Will Come","The Essential Miles Davis [Disc 1]"
610,"My Funny Valentine (Live)","The Essential Miles Davis [Disc 2]"
611,E.S.P.,"The Essential Miles Davis [Disc 2]"
612,Nefertiti,"The Essential Miles Davis [Disc 2]"
613,"Petits Machins (Little Stuff)","The Essential Miles Davis [Disc 2]"
614,"Miles Runs The Voodoo Down","The Essential Miles Davis [Disc 2]"
615,"Little Church (Live)","The Essential Miles Davis [Disc 2]"
616,"Black Satin","The Essential Miles Davis [Disc 2]"
617,"Jean Pierre (Live)","The Essential Miles Davis [Disc 2]"
618,"Time After Time","The Essential Miles Davis [Disc 2]"
619,Portia,"The Essential Miles Davis [Disc 2]"
620,"Space Truckin'","The Final Concerts (Disc 2)"
621,"Going Down / Highway Star","The Final Concerts (Disc 2)"
622,"Mistreated (Alternate Version)","The Final Concerts (Disc 2)"
623,"You Fool No One (Alternate Version)","The Final Concerts (Disc 2)"
624,"Jeepers Creepers","Up An' Atom"
625,"Blue Rythm Fantasy","Up An' Atom"
626,"Drum Boogie","Up An' Atom"
627,"Let Me Off Uptown","Up An' Atom"
628,"Leave Us Leap","Up An' Atom"
629,"Opus No.1","Up An' Atom"
630,"Boogie Blues","Up An' Atom"
631,"How High The Moon","Up An' Atom"
632,"Disc Jockey Jump","Up An' Atom"
633,"Up An' Atom","Up An' Atom"
634,"Bop Boogie","Up An' Atom"
635,"Lemon Drop","Up An' Atom"
636,"Coronation Drop","Up An' Atom"
637,Overtime,"Up An' Atom"
638,Imagination,"Up An' Atom"
639,"Don't Take Your Love From Me","Up An' Atom"
640,Midget,"Up An' Atom"
641,"I'm Coming Virginia","Up An' Atom"
642,"Payin' Them Dues Blues","Up An' Atom"
643,"Jungle Drums","Up An' Atom"
644,Showcase,"Up An' Atom"
645,"Swedish Schnapps","Up An' Atom"
646,"Samba Da Bênção","Vinícius De Moraes - Sem Limite"
647,"Pot-Pourri N.º 4","Vinícius De Moraes - Sem Limite"
648,"Onde Anda Você","Vinícius De Moraes - Sem Limite"
649,"Samba Da Volta","Vinícius De Moraes - Sem Limite"
650,"Canto De Ossanha","Vinícius De Moraes - Sem Limite"
651,"Pot-Pourri N.º 5","Vinícius De Moraes - Sem Limite"
652,Formosa,"Vinícius De Moraes - Sem Limite"
653,"Como É Duro Trabalhar","Vinícius De Moraes - Sem Limite"
654,"Minha Namorada","Vinícius De Moraes - Sem Limite"
655,"Por Que Será","Vinícius De Moraes - Sem Limite"
656,Berimbau,"Vinícius De Moraes - Sem Limite"
657,Deixa,"Vinícius De Moraes - Sem Limite"
658,"Pot-Pourri N.º 2","Vinícius De Moraes - Sem Limite"
659,"Samba Em Prelúdio","Vinícius De Moraes - Sem Limite"
660,"Carta Ao Tom 74","Vinícius De Moraes - Sem Limite"
661,"Linha de Passe (João Bosco)","Vozes do MPB"
662,"Pela Luz dos Olhos Teus (Miúcha e Tom Jobim)","Vozes do MPB"
663,"Chão de Giz (Elba Ramalho)","Vozes do MPB"
664,"Marina (Dorival Caymmi)","Vozes do MPB"
665,"Aquarela (Toquinho)","Vozes do MPB"
666,"Coração do Agreste (Fafá de Belém)","Vozes do MPB"
667,"Dona (Roupa Nova)","Vozes do MPB"
668,"Começaria Tudo Outra Vez (Maria Creuza)","Vozes do MPB"
669,"Caçador de Mim (Sá & Guarabyra)","Vozes do MPB"
670,"Romaria (Renato Teixeira)","Vozes do MPB"
671,"As Rosas Não Falam (Beth Carvalho)","Vozes do MPB"
672,"Wave (Os Cariocas)","Vozes do MPB"
673,"Garota de Ipanema (Dick Farney)","Vozes do MPB"
674,"Preciso Apender a Viver Só (Maysa)","Vozes do MPB"
675,"Susie Q","Chronicle, Vol. 1"
676,"I Put A Spell On You","Chronicle, Vol. 1"
677,"Proud Mary","Chronicle, Vol. 1"
678,"Bad Moon Rising","Chronicle, Vol. 1"
679,Lodi,"Chronicle, Vol. 1"
680,"Green River","Chronicle, Vol. 1"
681,Commotion,"Chronicle, Vol. 1"
682,"Down On The Corner","Chronicle, Vol. 1"
683,"Fortunate Son","Chronicle, Vol. 1"
684,"Travelin' Band","Chronicle, Vol. 1"
685,"Who'll Stop The Rain","Chronicle, Vol. 1"
686,"Up Around The Bend","Chronicle, Vol. 1"
687,"Run Through The Jungle","Chronicle, Vol. 1"
688,"Lookin' Out My Back Door","Chronicle, Vol. 1"
689,"Long As I Can See The Light","Chronicle, Vol. 1"
690,"I Heard It Through The Grapevine","Chronicle, Vol. 1"
691,"Have You Ever Seen The Rain?","Chronicle, Vol. 1"
692,"Hey Tonight","Chronicle, Vol. 1"
693,"Sweet Hitch-Hiker","Chronicle, Vol. 1"
694,"Someday Never Comes","Chronicle, Vol. 1"
695,"Walking On The Water","Chronicle, Vol. 2"
696,"Suzie-Q, Pt. 2","Chronicle, Vol. 2"
697,"Born On The Bayou","Chronicle, Vol. 2"
698,"Good Golly Miss Molly","Chronicle, Vol. 2"
699,"Tombstone Shadow","Chronicle, Vol. 2"
700,"Wrote A Song For Everyone","Chronicle, Vol. 2"
701,"Night Time Is The Right Time","Chronicle, Vol. 2"
702,"Cotton Fields","Chronicle, Vol. 2"
703,"It Came Out Of The Sky","Chronicle, Vol. 2"
704,"Don't Look Now","Chronicle, Vol. 2"
705,"The Midnight Special","Chronicle, Vol. 2"
706,"Before You Accuse Me","Chronicle, Vol. 2"
707,"My Baby Left Me","Chronicle, Vol. 2"
708,"Pagan Baby","Chronicle, Vol. 2"
709,"(Wish I Could) Hideaway","Chronicle, Vol. 2"
710,"It's Just A Thought","Chronicle, Vol. 2"
711,Molina,"Chronicle, Vol. 2"
712,"Born To Move","Chronicle, Vol. 2"
713,"Lookin' For A Reason","Chronicle, Vol. 2"
714,"Hello Mary Lou","Chronicle, Vol. 2"
715,"Gatas Extraordinárias","Cássia Eller - Coleção Sem Limite [Disc 2]"
716,Brasil,"Cássia Eller - Coleção Sem Limite [Disc 2]"
717,"Eu Sou Neguinha (Ao Vivo)","Cássia Eller - Coleção Sem Limite [Disc 2]"
718,"Geração Coca-Cola (Ao Vivo)","Cássia Eller - Coleção Sem Limite [Disc 2]"
719,"Lanterna Dos Afogados","Cássia Eller - Coleção Sem Limite [Disc 2]"
720,"Coroné Antonio Bento","Cássia Eller - Coleção Sem Limite [Disc 2]"
721,"Você Passa, Eu Acho Graça (Ao Vivo)","Cássia Eller - Coleção Sem Limite [Disc 2]"
722,"Meu Mundo Fica Completo (Com Você)","Cássia Eller - Coleção Sem Limite [Disc 2]"
723,"1° De Julho","Cássia Eller - Coleção Sem Limite [Disc 2]"
724,"Música Urbana 2","Cássia Eller - Coleção Sem Limite [Disc 2]"
725,"Vida Bandida (Ao Vivo)","Cássia Eller - Coleção Sem Limite [Disc 2]"
726,"Palavras Ao Vento","Cássia Eller - Coleção Sem Limite [Disc 2]"
727,"Não Sei O Que Eu Quero Da Vida","Cássia Eller - Coleção Sem Limite [Disc 2]"
728,"Woman Is The Nigger Of The World (Ao Vivo)","Cássia Eller - Coleção Sem Limite [Disc 2]"
729,"Juventude Transviada (Ao Vivo)","Cássia Eller - Coleção Sem Limite [Disc 2]"
730,Malandragem,"Cássia Eller - Sem Limite [Disc 1]"
731,"O Segundo Sol","Cássia Eller - Sem Limite [Disc 1]"
732,"Smells Like Teen Spirit (Ao Vivo)","Cássia Eller - Sem Limite [Disc 1]"
733,E.C.T.,"Cássia Eller - Sem Limite [Disc 1]"
734,"Todo Amor Que Houver Nesta Vida","Cássia Eller - Sem Limite [Disc 1]"
735,"Metrô. Linha 743","Cássia Eller - Sem Limite [Disc 1]"
736,"Nós (Ao Vivo)","Cássia Eller - Sem Limite [Disc 1]"
737,"Na Cadência Do Samba","Cássia Eller - Sem Limite [Disc 1]"
738,"Admirável Gado Novo","Cássia Eller - Sem Limite [Disc 1]"
739,"Eleanor Rigby","Cássia Eller - Sem Limite [Disc 1]"
740,Socorro,"Cássia Eller - Sem Limite [Disc 1]"
741,"Blues Da Piedade","Cássia Eller - Sem Limite [Disc 1]"
742,Rubens,"Cássia Eller - Sem Limite [Disc 1]"
743,"Não Deixe O Samba Morrer - Cassia Eller e Alcione","Cássia Eller - Sem Limite [Disc 1]"
744,"Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos)","Cássia Eller - Sem Limite [Disc 1]"
745,"Comin' Home","Come Taste The Band"
746,"Lady Luck","Come Taste The Band"
747,"Gettin' Tighter","Come Taste The Band"
748,Dealer,"Come Taste The Band"
749,"I Need Love","Come Taste The Band"
750,Drifter,"Come Taste The Band"
751,"Love Child","Come Taste The Band"
752,"This Time Around / Owed to 'G' [Instrumental]","Come Taste The Band"
753,"You Keep On Moving","Come Taste The Band"
754,"Speed King","Deep Purple In Rock"
755,Bloodsucker,"Deep Purple In Rock"
756,"Child In Time","Deep Purple In Rock"
757,"Flight Of The Rat","Deep Purple In Rock"
758,"Into The Fire","Deep Purple In Rock"
759,"Living Wreck","Deep Purple In Rock"
760,"Hard Lovin' Man","Deep Purple In Rock"
761,Fireball,Fireball
762,"No No No",Fireball
763,"Strange Kind Of Woman",Fireball
764,"Anyone's Daughter",Fireball
765,"The Mule",Fireball
766,Fools,Fireball
767,"No One Came",Fireball
768,"Knocking At Your Back Door","Knocking at Your Back Door: The Best Of Deep Purple in the 80's"
769,"Bad Attitude","Knocking at Your Back Door: The Best Of Deep Purple in the 80's"
770,"Child In Time (Son Of Aleric - Instrumental)","Knocking at Your Back Door: The Best Of Deep Purple in the 80's"
771,"Nobody's Home","Knocking at Your Back Door: The Best Of Deep Purple in the 80's"
772,"Black Night","Knocking at Your Back Door: The Best Of Deep Purple in the 80's"
773,"Perfect Strangers","Knocking at Your Back Door: The Best Of Deep Purple in the 80's"
774,"The Unwritten Law","Knocking at Your Back Door: The Best Of Deep Purple in the 80's"
775,"Call Of The Wild","Knocking at Your Back Door: The Best Of Deep Purple in the 80's"
776,Hush,"Knocking at Your Back Door: The Best Of Deep Purple in the 80's"
777,"Smoke On The Water","Knocking at Your Back Door: The Best Of Deep Purple in the 80's"
778,"Space Trucking","Knocking at Your Back Door: The Best Of Deep Purple in the 80's"
779,"Highway Star","Machine Head"
780,"Maybe I'm A Leo","Machine Head"
781,"Pictures Of Home","Machine Head"
782,"Never Before","Machine Head"
783,"Smoke On The Water","Machine Head"
784,Lazy,"Machine Head"
785,"Space Truckin'","Machine Head"
786,"Vavoom : Ted The Mechanic",Purpendicular
787,"Loosen My Strings",Purpendicular
788,"Soon Forgotten",Purpendicular
789,"Sometimes I Feel Like Screaming",Purpendicular
790,"Cascades : I'm Not Your Lover",Purpendicular
791,"The Aviator",Purpendicular
792,"Rosa's Cantina",Purpendicular
793,"A Castle Full Of Rascals",Purpendicular
794,"A Touch Away",Purpendicular
795,"Hey Cisco",Purpendicular
796,"Somebody Stole My Guitar",Purpendicular
797,"The Purpendicular Waltz",Purpendicular
798,"King Of Dreams","Slaves And Masters"
799,"The Cut Runs Deep","Slaves And Masters"
800,"Fire In The Basement","Slaves And Masters"
801,"Truth Hurts","Slaves And Masters"
802,"Breakfast In Bed","Slaves And Masters"
803,"Love Conquers All","Slaves And Masters"
804,Fortuneteller,"Slaves And Masters"
805,"Too Much Is Not Enough","Slaves And Masters"
806,"Wicked Ways","Slaves And Masters"
807,Stormbringer,Stormbringer
808,"Love Don't Mean a Thing",Stormbringer
809,"Holy Man",Stormbringer
810,"Hold On",Stormbringer
811,"Lady Double Dealer",Stormbringer
812,"You Can't Do it Right (With the One You Love)",Stormbringer
813,"High Ball Shooter",Stormbringer
814,"The Gypsy",Stormbringer
815,"Soldier Of Fortune",Stormbringer
816,"The Battle Rages On","The Battle Rages On"
817,"Lick It Up","The Battle Rages On"
818,Anya,"The Battle Rages On"
819,"Talk About Love","The Battle Rages On"
820,"Time To Kill","The Battle Rages On"
821,"Ramshackle Man","The Battle Rages On"
822,"A Twist In The Tail","The Battle Rages On"
823,"Nasty Piece Of Work","The Battle Rages On"
824,Solitaire,"The Battle Rages On"
825,"One Man's Meat","The Battle Rages On"
826,"Pour Some Sugar On Me","Vault: Def Leppard's Greatest Hits"
827,Photograph,"Vault: Def Leppard's Greatest Hits"
828,"Love Bites","Vault: Def Leppard's Greatest Hits"
829,"Let's Get Rocked","Vault: Def Leppard's Greatest Hits"
830,"Two Steps Behind [Acoustic Version]","Vault: Def Leppard's Greatest Hits"
831,Animal,"Vault: Def Leppard's Greatest Hits"
832,"Heaven Is","Vault: Def Leppard's Greatest Hits"
833,Rocket,"Vault: Def Leppard's Greatest Hits"
834,"When Love & Hate Collide","Vault: Def Leppard's Greatest Hits"
835,Action,"Vault: Def Leppard's Greatest Hits"
836,"Make Love Like A Man","Vault: Def Leppard's Greatest Hits"
837,"Armageddon It","Vault: Def Leppard's Greatest Hits"
838,"Have You Ever Needed Someone So Bad","Vault: Def Leppard's Greatest Hits"
839,"Rock Of Ages","Vault: Def Leppard's Greatest Hits"
840,Hysteria,"Vault: Def Leppard's Greatest Hits"
841,"Bringin' On The Heartbreak","Vault: Def Leppard's Greatest Hits"
842,"Roll Call",Outbreak
843,Otay,Outbreak
844,"Groovus Interruptus",Outbreak
845,"Paris On Mine",Outbreak
846,"In Time",Outbreak
847,"Plan B",Outbreak
848,Outbreak,Outbreak
849,"Baltimore, DC",Outbreak
850,"Talkin Loud and Saying Nothin",Outbreak
851,"Pétala","Djavan Ao Vivo - Vol. 02"
852,"Meu Bem-Querer","Djavan Ao Vivo - Vol. 02"
853,Cigano,"Djavan Ao Vivo - Vol. 02"
854,"Boa Noite","Djavan Ao Vivo - Vol. 02"
855,"Fato Consumado","Djavan Ao Vivo - Vol. 02"
856,"Faltando Um Pedaço","Djavan Ao Vivo - Vol. 02"
857,"Álibi","Djavan Ao Vivo - Vol. 02"
858,Esquinas,"Djavan Ao Vivo - Vol. 02"
859,Se...,"Djavan Ao Vivo - Vol. 02"
860,"Eu Te Devoro","Djavan Ao Vivo - Vol. 02"
861,"Lilás","Djavan Ao Vivo - Vol. 02"
862,Acelerou,"Djavan Ao Vivo - Vol. 02"
863,"Um Amor Puro","Djavan Ao Vivo - Vol. 02"
864,Samurai,"Djavan Ao Vivo - Vol. 1"
865,"Nem Um Dia","Djavan Ao Vivo - Vol. 1"
866,Oceano,"Djavan Ao Vivo - Vol. 1"
867,"Açai","Djavan Ao Vivo - Vol. 1"
868,Serrado,"Djavan Ao Vivo - Vol. 1"
869,"Flor De Lis","Djavan Ao Vivo - Vol. 1"
870,"Amar É Tudo","Djavan Ao Vivo - Vol. 1"
871,Azul,"Djavan Ao Vivo - Vol. 1"
872,Seduzir,"Djavan Ao Vivo - Vol. 1"
873,"A Carta","Djavan Ao Vivo - Vol. 1"
874,Sina,"Djavan Ao Vivo - Vol. 1"
875,Acelerou,"Djavan Ao Vivo - Vol. 1"
876,"Um Amor Puro","Djavan Ao Vivo - Vol. 1"
877,"O Bêbado e a Equilibrista","Elis Regina-Minha História"
878,"O Mestre-Sala dos Mares","Elis Regina-Minha História"
879,"Atrás da Porta","Elis Regina-Minha História"
880,"Dois Pra Lá, Dois Pra Cá","Elis Regina-Minha História"
881,"Casa no Campo","Elis Regina-Minha História"
882,Romaria,"Elis Regina-Minha História"
883,"Alô, Alô, Marciano","Elis Regina-Minha História"
884,"Me Deixas Louca","Elis Regina-Minha História"
885,"Fascinação","Elis Regina-Minha História"
886,"Saudosa Maloca","Elis Regina-Minha História"
887,"As Aparências Enganam","Elis Regina-Minha História"
888,Madalena,"Elis Regina-Minha História"
889,"Maria Rosa","Elis Regina-Minha História"
890,"Aprendendo A Jogar","Elis Regina-Minha História"
891,Layla,"The Cream Of Clapton"
892,Badge,"The Cream Of Clapton"
893,"I Feel Free","The Cream Of Clapton"
894,"Sunshine Of Your Love","The Cream Of Clapton"
895,Crossroads,"The Cream Of Clapton"
896,"Strange Brew","The Cream Of Clapton"
897,"White Room","The Cream Of Clapton"
898,"Bell Bottom Blues","The Cream Of Clapton"
899,Cocaine,"The Cream Of Clapton"
900,"I Shot The Sheriff","The Cream Of Clapton"
901,"After Midnight","The Cream Of Clapton"
902,"Swing Low Sweet Chariot","The Cream Of Clapton"
903,"Lay Down Sally","The Cream Of Clapton"
904,"Knockin On Heavens Door","The Cream Of Clapton"
905,"Wonderful Tonight","The Cream Of Clapton"
906,"Let It Grow","The Cream Of Clapton"
907,Promises,"The Cream Of Clapton"
908,"I Can't Stand It","The Cream Of Clapton"
909,Signe,Unplugged
910,"Before You Accuse Me",Unplugged
911,"Hey Hey",Unplugged
912,"Tears In Heaven",Unplugged
913,"Lonely Stranger",Unplugged
914,"Nobody Knows You When You're Down & Out",Unplugged
915,Layla,Unplugged
916,"Running On Faith",Unplugged
917,"Walkin' Blues",Unplugged
918,Alberta,Unplugged
919,"San Francisco Bay Blues",Unplugged
920,"Malted Milk",Unplugged
921,"Old Love",Unplugged
922,"Rollin' And Tumblin'",Unplugged
923,Collision,"Album Of The Year"
924,Stripsearch,"Album Of The Year"
925,"Last Cup Of Sorrow","Album Of The Year"
926,"Naked In Front Of The Computer","Album Of The Year"
927,Helpless,"Album Of The Year"
928,"Mouth To Mouth","Album Of The Year"
929,"Ashes To Ashes","Album Of The Year"
930,"She Loves Me Not","Album Of The Year"
931,"Got That Feeling","Album Of The Year"
932,"Paths Of Glory","Album Of The Year"
933,"Home Sick Home","Album Of The Year"
934,Pristina,"Album Of The Year"
935,"Land Of Sunshine","Angel Dust"
936,Caffeine,"Angel Dust"
937,"Midlife Crisis","Angel Dust"
938,RV,"Angel Dust"
939,"Smaller And Smaller","Angel Dust"
940,"Everything's Ruined","Angel Dust"
941,Malpractice,"Angel Dust"
942,Kindergarten,"Angel Dust"
943,"Be Aggressive","Angel Dust"
944,"A Small Victory","Angel Dust"
945,"Crack Hitler","Angel Dust"
946,Jizzlobber,"Angel Dust"
947,"Midnight Cowboy","Angel Dust"
948,Easy,"Angel Dust"
949,"Get Out","King For A Day Fool For A Lifetime"
950,Ricochet,"King For A Day Fool For A Lifetime"
951,Evidence,"King For A Day Fool For A Lifetime"
952,"The Gentle Art Of Making Enemies","King For A Day Fool For A Lifetime"
953,"Star A.D.","King For A Day Fool For A Lifetime"
954,"Cuckoo For Caca","King For A Day Fool For A Lifetime"
955,"Caralho Voador","King For A Day Fool For A Lifetime"
956,"Ugly In The Morning","King For A Day Fool For A Lifetime"
957,"Digging The Grave","King For A Day Fool For A Lifetime"
958,"Take This Bottle","King For A Day Fool For A Lifetime"
959,"King For A Day","King For A Day Fool For A Lifetime"
960,"What A Day","King For A Day Fool For A Lifetime"
961,"The Last To Know","King For A Day Fool For A Lifetime"
962,"Just A Man","King For A Day Fool For A Lifetime"
963,"Absolute Zero","King For A Day Fool For A Lifetime"
964,"From Out Of Nowhere","The Real Thing"
965,Epic,"The Real Thing"
966,"Falling To Pieces","The Real Thing"
967,"Surprise! You're Dead!","The Real Thing"
968,"Zombie Eaters","The Real Thing"
969,"The Real Thing","The Real Thing"
970,"Underwater Love","The Real Thing"
971,"The Morning After","The Real Thing"
972,"Woodpecker From Mars","The Real Thing"
973,"War Pigs","The Real Thing"
974,"Edge Of The World","The Real Thing"
975,"Deixa Entrar","Deixa Entrar"
976,"Falamansa Song","Deixa Entrar"
977,"Xote Dos Milagres","Deixa Entrar"
978,"Rindo À Toa","Deixa Entrar"
979,"Confidência","Deixa Entrar"
980,"Forró De Tóquio","Deixa Entrar"
981,"Zeca Violeiro","Deixa Entrar"
982,Avisa,"Deixa Entrar"
983,Principiando/Decolagem,"Deixa Entrar"
984,Asas,"Deixa Entrar"
985,"Medo De Escuro","Deixa Entrar"
986,"Oração","Deixa Entrar"
987,"Minha Gata","Deixa Entrar"
988,Desaforo,"Deixa Entrar"
989,"In Your Honor","In Your Honor [Disc 1]"
990,"No Way Back","In Your Honor [Disc 1]"
991,"Best Of You","In Your Honor [Disc 1]"
992,DOA,"In Your Honor [Disc 1]"
993,Hell,"In Your Honor [Disc 1]"
994,"The Last Song","In Your Honor [Disc 1]"
995,"Free Me","In Your Honor [Disc 1]"
996,Resolve,"In Your Honor [Disc 1]"
997,"The Deepest Blues Are Black","In Your Honor [Disc 1]"
998,"End Over End","In Your Honor [Disc 1]"
999,Still,"In Your Honor [Disc 2]"
1000,"What If I Do?","In Your Honor [Disc 2]"
1001,Miracle,"In Your Honor [Disc 2]"
1002,"Another Round","In Your Honor [Disc 2]"
1003,"Friend Of A Friend","In Your Honor [Disc 2]"
1004,"Over And Out","In Your Honor [Disc 2]"
1005,"On The Mend","In Your Honor [Disc 2]"
1006,"Virginia Moon","In Your Honor [Disc 2]"
1007,"Cold Day In The Sun","In Your Honor [Disc 2]"
1008,Razor,"In Your Honor [Disc 2]"
1009,"All My Life","One By One"
1010,Low,"One By One"
1011,"Have It All","One By One"
1012,"Times Like These","One By One"
1013,"Disenchanted Lullaby","One By One"
1014,"Tired Of You","One By One"
1015,Halo,"One By One"
1016,"Lonely As You","One By One"
1017,Overdrive,"One By One"
1018,"Burn Away","One By One"
1019,"Come Back","One By One"
1020,Doll,"The Colour And The Shape"
1021,"Monkey Wrench","The Colour And The Shape"
1022,"Hey, Johnny Park!","The Colour And The Shape"
1023,"My Poor Brain","The Colour And The Shape"
1024,"Wind Up","The Colour And The Shape"
1025,"Up In Arms","The Colour And The Shape"
1026,"My Hero","The Colour And The Shape"
1027,"See You","The Colour And The Shape"
1028,"Enough Space","The Colour And The Shape"
1029,"February Stars","The Colour And The Shape"
1030,Everlong,"The Colour And The Shape"
1031,"Walking After You","The Colour And The Shape"
1032,"New Way Home","The Colour And The Shape"
1033,"My Way","My Way: The Best Of Frank Sinatra [Disc 1]"
1034,"Strangers In The Night","My Way: The Best Of Frank Sinatra [Disc 1]"
1035,"New York, New York","My Way: The Best Of Frank Sinatra [Disc 1]"
1036,"I Get A Kick Out Of You","My Way: The Best Of Frank Sinatra [Disc 1]"
1037,"Something Stupid","My Way: The Best Of Frank Sinatra [Disc 1]"
1038,"Moon River","My Way: The Best Of Frank Sinatra [Disc 1]"
1039,"What Now My Love","My Way: The Best Of Frank Sinatra [Disc 1]"
1040,"Summer Love","My Way: The Best Of Frank Sinatra [Disc 1]"
1041,"For Once In My Life","My Way: The Best Of Frank Sinatra [Disc 1]"
1042,"Love And Marriage","My Way: The Best Of Frank Sinatra [Disc 1]"
1043,"They Can't Take That Away From Me","My Way: The Best Of Frank Sinatra [Disc 1]"
1044,"My Kind Of Town","My Way: The Best Of Frank Sinatra [Disc 1]"
1045,"Fly Me To The Moon","My Way: The Best Of Frank Sinatra [Disc 1]"
1046,"I've Got You Under My Skin","My Way: The Best Of Frank Sinatra [Disc 1]"
1047,"The Best Is Yet To Come","My Way: The Best Of Frank Sinatra [Disc 1]"
1048,"It Was A Very Good Year","My Way: The Best Of Frank Sinatra [Disc 1]"
1049,"Come Fly With Me","My Way: The Best Of Frank Sinatra [Disc 1]"
1050,"That's Life","My Way: The Best Of Frank Sinatra [Disc 1]"
1051,"The Girl From Ipanema","My Way: The Best Of Frank Sinatra [Disc 1]"
1052,"The Lady Is A Tramp","My Way: The Best Of Frank Sinatra [Disc 1]"
1053,"Bad, Bad Leroy Brown","My Way: The Best Of Frank Sinatra [Disc 1]"
1054,"Mack The Knife","My Way: The Best Of Frank Sinatra [Disc 1]"
1055,"Loves Been Good To Me","My Way: The Best Of Frank Sinatra [Disc 1]"
1056,"L.A. Is My Lady","My Way: The Best Of Frank Sinatra [Disc 1]"
1057,"Entrando Na Sua (Intro)","Roda De Funk"
1058,Nervosa,"Roda De Funk"
1059,"Funk De Bamba (Com Fernanda Abreu)","Roda De Funk"
1060,"Call Me At Cleo´s","Roda De Funk"
1061,"Olhos Coloridos (Com Sandra De Sá)","Roda De Funk"
1062,"Zambação","Roda De Funk"
1063,"Funk Hum","Roda De Funk"
1064,"Forty Days (Com DJ Hum)","Roda De Funk"
1065,"Balada Da Paula","Roda De Funk"
1066,Dujji,"Roda De Funk"
1067,"Meu Guarda-Chuva","Roda De Funk"
1068,"Motéis","Roda De Funk"
1069,"Whistle Stop","Roda De Funk"
1070,"16 Toneladas","Roda De Funk"
1071,"Divirta-Se (Saindo Da Sua)","Roda De Funk"
1072,"Forty Days Instrumental","Roda De Funk"
1073,"Óia Eu Aqui De Novo","As Canções de Eu Tu Eles"
1074,"Baião Da Penha","As Canções de Eu Tu Eles"
1075,"Esperando Na Janela","As Canções de Eu Tu Eles"
1076,Juazeiro,"As Canções de Eu Tu Eles"
1077,"Último Pau-De-Arara","As Canções de Eu Tu Eles"
1078,"Asa Branca","As Canções de Eu Tu Eles"
1079,"Qui Nem Jiló","As Canções de Eu Tu Eles"
1080,"Assum Preto","As Canções de Eu Tu Eles"
1081,Pau-De-Arara,"As Canções de Eu Tu Eles"
1082,"A Volta Da Asa Branca","As Canções de Eu Tu Eles"
1083,"O Amor Daqui De Casa","As Canções de Eu Tu Eles"
1084,"As Pegadas Do Amor","As Canções de Eu Tu Eles"
1085,"Lamento Sertanejo","As Canções de Eu Tu Eles"
1086,"Casinha Feliz","As Canções de Eu Tu Eles"
1087,"Introdução (Live)","Quanta Gente Veio Ver (Live)"
1088,"Palco (Live)","Quanta Gente Veio Ver (Live)"
1089,"Is This Love (Live)","Quanta Gente Veio Ver (Live)"
1090,"Stir It Up (Live)","Quanta Gente Veio Ver (Live)"
1091,"Refavela (Live)","Quanta Gente Veio Ver (Live)"
1092,"Vendedor De Caranguejo (Live)","Quanta Gente Veio Ver (Live)"
1093,"Quanta (Live)","Quanta Gente Veio Ver (Live)"
1094,"Estrela (Live)","Quanta Gente Veio Ver (Live)"
1095,"Pela Internet (Live)","Quanta Gente Veio Ver (Live)"
1096,"Cérebro Eletrônico (Live)","Quanta Gente Veio Ver (Live)"
1097,"Opachorô (Live)","Quanta Gente Veio Ver (Live)"
1098,"Copacabana (Live)","Quanta Gente Veio Ver (Live)"
1099,"A Novidade (Live)","Quanta Gente Veio Ver (Live)"
1100,"Ghandi (Live)","Quanta Gente Veio Ver (Live)"
1101,"De Ouro E Marfim (Live)","Quanta Gente Veio Ver (Live)"
1102,"Doce De Carnaval (Candy All)","Quanta Gente Veio ver--Bônus De Carnaval"
1103,"Lamento De Carnaval","Quanta Gente Veio ver--Bônus De Carnaval"
1104,Pretinha,"Quanta Gente Veio ver--Bônus De Carnaval"
1105,"A Novidade",Unplugged
1106,"Tenho Sede",Unplugged
1107,Refazenda,Unplugged
1108,Realce,Unplugged
1109,"Esotérico",Unplugged
1110,"Drão",Unplugged
1111,"A Paz",Unplugged
1112,"Beira Mar",Unplugged
1113,Sampa,Unplugged
1114,"Parabolicamará",Unplugged
